0.094689,0.0078476,-0.06515,-0.043158,0.0077351,0.037811,-0.014932,-0.043347,-0.088581,-0.084888,-0.052162,-0.015533,0.0012014,0.0089853,0.028178,-0.010578,0.054456,0.10323,0.060919,0.026587,0.082741,0.081345,0.034113,0.086027,0.21816,0.2086,0.076186,-0.015396,-0.036787,-0.032393,-0.0084241,0.0049735,0.0046702,0.049852,0.10941,0.052597,-0.042544,-0.13148,-0.159,-0.096324,-0.033496,-0.045667,-0.027148,0.0094811
-0.12714,-0.11978,-0.099964,0.050884,0.16489,0.15234,0.13533,0.18993,0.18397,0.25296,0.33167,0.34491,0.28187,0.23911,0.10574,0.014146,0.10967,0.32314,0.37554,0.34342,0.36183,0.4362,0.49828,0.60353,0.59065,0.50628,0.41304,0.3348,0.25736,0.19394,0.14148,0.11758,0.16064,0.10236,0.029318,0.04982,0.14162,0.19478,0.14794,0.19322,0.24271,0.21066,0.2629,0.35395
-0.019209,0.013206,0.039435,0.016562,-0.027882,-0.0023695,-0.038355,-0.12157,-0.18812,-0.14778,-0.12909,-0.10091,-0.11199,-0.092217,-0.049101,-0.0065483,-0.0030749,0.009784,0.022512,0.0023455,-0.039408,-0.042203,-0.021154,-0.0049842,-0.060366,-0.055822,0.02991,0.052567,-0.025025,-0.02543,-0.025128,-0.089112,-0.18376,-0.12417,-0.051502,0.0089321,-0.051769,-0.092756,-0.09615,-0.063717,-0.073224,-0.10128,-0.12626,-0.15029
-0.15777,-0.040614,0.05087,-0.0028478,0.012804,0.057587,0.0099979,-0.041899,-0.066687,-0.013952,-0.0061145,-0.022272,-0.036507,0.032642,0.12007,0.088915,0.012271,5.1067e-06,0.12205,0.24368,0.24088,0.19828,0.14342,0.17435,0.28414,0.31861,0.2651,0.20894,0.22504,0.18047,0.14911,0.065895,0.076368,0.11238,0.097001,0.02759,0.055999,0.093649,0.11205,0.17034,0.27926,0.24246,0.062169,-0.13846
-0.0095333,0.0069233,0.004493,0.031051,-0.014126,0.048237,0.039563,-0.002587,-0.023553,0.11469,0.11842,0.078332,0.12157,0.16789,0.079573,0.10224,0.11551,0.025054,0.0056864,0.15785,0.18352,0.097333,0.03754,0.078587,0.054038,0.11591,0.19684,0.21554,0.11646,0.087243,0.071911,0.097115,0.068077,0.026172,0.037383,0.081304,0.11541,0.14873,0.17703,0.06885,0.025389,0.074167,0.053953,0.007887
0.16805,0.09178,0.016431,-0.013439,-0.098483,-0.07609,-0.013941,-0.030543,-0.080726,-0.068197,-0.016275,-0.035445,-0.054075,0.017124,0.099941,0.12223,0.050714,-0.052667,-0.12432,-0.12722,-0.080696,-0.050187,0.0024237,0.0331,0.043562,0.0095256,-0.024331,-0.11847,-0.19037,-0.10759,0.056341,0.089475,0.044588,0.027566,0.028603,-0.020288,-0.057056,-0.034388,-0.016858,-0.055555,-0.077877,-0.017774,0.030028,0.07688
-0.18001,-0.071202,0.034395,0.08767,0.076043,0.060485,0.063492,0.0057826,-0.044547,-0.041084,-0.078553,-0.17394,-0.17355,-0.14622,-0.10868,-0.091472,-0.069537,-0.041318,-0.043887,-0.090687,-0.13285,-0.12513,-0.14839,-0.15481,-0.13614,-0.14507,-0.13125,-0.073457,-0.02268,-0.081059,-0.15637,-0.14302,-0.036342,-0.021233,-0.10976,-0.16127,-0.11144,-0.11351,-0.15017,-0.1278,-0.056949,-0.096579,-0.10158,-0.095629
0.022551,0.012471,-0.004132,-0.026982,-0.014079,0.0097131,0.0286,0.047562,0.015253,-0.014144,-0.014296,-0.056219,-0.11802,-0.15993,-0.15264,-0.13039,-0.083869,-0.060092,-0.045459,-0.054548,-0.097674,-0.17406,-0.20454,-0.1888,-0.11153,-0.097398,-0.072289,-0.10116,-0.12057,-0.16076,-0.14832,-0.16002,-0.11766,-0.064444,-0.05121,-0.11013,-0.097208,-0.060373,-0.0043795,-0.028349,-0.10501,-0.14664,-0.081711,-0.0094139
0.086922,0.045224,0.01967,0.016919,-0.047142,-0.039712,0.006106,0.0016257,-0.047972,-0.023254,0.045235,0.099122,0.050872,-0.012787,-0.0165,0.0028975,0.02293,0.030427,0.03011,-0.021681,-0.081846,-0.063461,0.010262,0.024987,0.039284,0.019879,-0.01204,-0.034501,0.014603,0.0075554,0.021294,0.03572,0.037781,0.061104,0.049287,0.02519,0.054004,0.12365,0.14147,0.069646,0.034305,-0.014516,0.011714,0.032407
0.096515,0.035646,-0.0049117,0.02787,-0.015762,-0.087944,-0.058399,-0.030299,-0.034878,-0.044062,-0.025975,-0.061984,-0.070865,-0.073955,-0.034241,-0.018214,-0.0038092,0.067761,0.16528,0.10109,0.020098,-0.014335,-0.030357,-0.1048,-0.073316,-0.043758,0.064948,0.11728,0.1594,0.1439,0.075503,-0.067505,-0.085364,0.012868,0.029894,-0.041219,-0.067545,-0.06363,-0.00048332,0.050931,0.059435,-0.014923,-0.014103,-0.0060549
