0.0098639,0.006068,-0.0029516,-0.014245,0.0016887,-0.062319,-0.12838,-0.13808,-0.11751,-0.18403,-0.18317,-0.12283,-0.057053,-0.074817,-0.10291,-0.065897,-0.045213,-0.036078,-0.17007,-0.23076,-0.19916,-0.072082,-0.0048229,-0.046115,-0.14634,-0.11386,0.036174,0.11858,0.17085,0.21803,0.132,-0.062159,-0.16163,-0.11644,0.025196,0.15421,0.18298,0.091762,-0.017917,-0.0095888,0.035651,0.02717,0.012725,0.0073546
0.14439,0.051198,-0.026498,0.0037984,-0.042143,-0.041793,-0.017619,0.040917,-0.06363,-0.034988,-0.024179,0.052947,-0.016446,-0.043664,-0.063855,-0.028513,-0.035516,-0.025582,0.04529,0.072428,-0.0010135,0.010863,0.053156,0.12911,0.087597,0.07119,0.087606,0.17439,0.19424,0.13961,0.11383,0.065809,0.067159,0.063893,0.067321,0.15637,0.20842,0.10361,-0.10482,-0.057309,0.0030992,0.031238,-0.049536,-0.12809
-0.020375,-0.0059703,0.0032736,-0.054368,-0.014342,0.010524,-0.083465,-0.18183,-0.10238,0.018707,0.10156,0.092325,-0.012996,-0.06858,-0.028695,-0.040724,-0.10243,-0.08851,0.0002226,0.061404,0.064194,0.17172,0.28592,0.22086,0.043986,-0.066817,-0.072516,-0.07851,-0.092699,-0.071788,0.020764,0.015008,-0.053917,-0.032429,0.039555,0.10307,0.096401,0.029028,-0.020721,-0.04094,0.01697,0.10718,0.082164,0.024767
-0.0085792,0.014464,0.052717,0.067725,-0.0079876,-0.11811,-0.1896,-0.22499,-0.21702,-0.20523,-0.18281,-0.16581,-0.1362,-0.094308,-0.020497,-0.043069,-0.14217,-0.14131,-0.10447,-0.07956,-0.1145,-0.092544,-0.11464,-0.11833,-0.09606,-0.044506,-0.055382,-0.08229,-0.031112,0.031933,0.033928,0.02032,-0.012074,-0.055408,-0.015966,0.055496,0.047601,-0.03276,-0.063247,-0.032282,-0.0061172,0.043136,-0.016362,-0.08137
0.08234,0.014267,-0.060833,-0.070779,-0.012382,0.0065053,-0.077062,-0.18304,-0.20315,-0.14848,-0.075514,-0.034534,-0.043537,-0.016493,0.040292,-0.00050281,-0.10799,-0.18823,-0.1611,-0.15866,-0.11201,-0.10765,-0.065901,-0.029598,-0.02035,-0.0068566,0.013819,0.013774,0.0041239,0.050937,0.063794,0.044785,0.024124,-0.00060307,-0.062741,-0.033329,0.024622,0.015487,-0.039035,-0.057865,-0.054355,-0.045006,-0.024404,-0.011895
0.0072662,0.0025558,0.0003097,0.0010667,0.0036696,-0.012152,-0.050492,-0.048679,-0.031079,0.010326,0.043948,0.08719,0.051258,-0.023873,-0.040283,-0.064415,-0.10507,-0.080947,-0.0073432,0.009325,0.015426,-0.018164,-0.081092,-0.14416,-0.17404,-0.19925,-0.14016,-0.071929,-0.090861,-0.13521,-0.17629,-0.17358,-0.15692,-0.10036,-0.10387,-0.16663,-0.21258,-0.22495,-0.19718,-0.23824,-0.20733,-0.19645,-0.18455,-0.19282
0.071143,0.03676,-0.0088426,-0.035492,-0.050113,-0.072071,-0.13874,-0.11772,-0.063624,-0.087188,-0.12472,-0.11319,-0.10184,-0.092569,-0.11923,-0.099523,0.045669,0.33891,0.69135,1.0784,1.3221,1.3334,1.1793,0.93245,0.66637,0.44765,0.35393,0.30576,0.27726,0.18448,0.091204,0.16719,0.25046,0.20832,0.079083,0.051407,-0.025745,-0.070598,-0.10772,-0.069919,0.0089217,0.043658,-0.047594,-0.14997
-0.048544,-0.017727,0.018379,0.0043674,0.01639,0.010695,0.015624,-0.023254,0.0090325,0.092414,0.14812,0.11973,0.069547,0.062409,0.11,0.090721,0.028289,0.12718,0.43869,0.79975,1.0387,1.0833,0.97866,0.94448,1.0009,1.0033,0.86044,0.71832,0.65622,0.61037,0.54843,0.5016,0.44297,0.39136,0.43469,0.46381,0.39754,0.29189,0.2543,0.25412,0.25373,0.27742,0.30267,0.33262
-0.042631,-0.066748,-0.077849,0.0086265,0.084851,0.10571,0.040272,-0.010199,-0.026251,-0.033098,-0.03342,-0.017265,-0.0071203,-0.00653,0.021321,-0.00016406,-0.010341,-0.0019307,-0.0053865,-0.059475,-0.047306,0.006604,0.0098198,-0.03679,-0.075189,-0.044462,-0.044514,-0.014119,0.012346,0.018856,-0.031982,-0.028695,-0.00511,-0.045102,-0.061024,-0.022441,0.020727,-0.031766,-0.050284,-0.067652,-0.039623,-0.07445,-0.064917,-0.059049
0.13715,0.052998,-0.018292,-0.029161,-0.02906,-0.06434,-0.034943,-0.0037164,-0.07903,-0.13745,-0.11022,-0.051796,-0.034551,0.018256,0.1321,0.14457,0.029859,0.0006015,0.080559,0.077615,-0.029982,-0.0441,-0.059157,-0.025217,0.061572,0.13673,0.054059,0.014506,0.012394,-0.04646,-0.098796,-0.035342,0.015319,0.026014,0.049351,0.048762,0.0066389,0.0033956,-0.0043024,-0.044723,-0.053465,-0.042375,-0.030747,-0.024023
